EntrzID	Name	tilTemra_001	tilTemra_002	tilTemra_003	pTemra_001	pTemra_002	pTemra_003	pTemra_004	pTemra_005	pTemra_006
XLOC_002168	XLOC_002168	0.213397	0	0	0.0791687	0	0	0.603421	0	0
XLOC_002169	XLOC_002169	0	0.749421	0	0	0.797247	0	0	0.740701	0
XLOC_002170	XLOC_002170	0.587203	0	228.425	0.76113	0	187.636	1.09281	0	215.331
XLOC_002171	XLOC_002171	0.155061	0.517291	0	0.905632	0.323315	0	0.585613	0.420186	0
XLOC_002172	XLOC_002172	0	0.336104	0.0582814	0	0.743844	0.336889	0	0.275418	0.921352
XLOC_002173	XLOC_002173	0	0.270988	0	0	0.866906	0	0	0.272377	0
XLOC_002176	XLOC_002176	0	0	0	0	0.100329	0	0	0.216864	0
XLOC_002177	XLOC_002177	0	1.22809	0	0	1.804	0	0	0.625568	0
XLOC_002178	XLOC_002178	0	0.495797	0	0	1.0324	0	0	0.228888	0
XLOC_002179	XLOC_002179	0.410035	0	0	0.205937	0	0	0.415885	0	0
XLOC_002182	XLOC_002182	0.13264	0	6.62034	0.153819	0	11.6302	0.171857	0	7.72368
XLOC_002183	XLOC_002183	0	0.0841563	0	0	0.657773	1.01934	0	0.611871	0.341622
XLOC_002184	XLOC_002184	0	0	0.764578	0	0	2.41022	0	0	0.746607
XLOC_002186	XLOC_002186	0.12389	0	0	0.433915	0	0	0.63423	0	0
XLOC_002187	XLOC_002187	0	0.150014	0.555296	0	0.889208	0.568608	0	1.14545	1.25171
XLOC_002188	XLOC_002188	0	0	0.531466	0	0	0.621948	0	0	1.51602
XLOC_002189	XLOC_002189	0	0.661324	0.662965	0	1.7576	0.957762	0	2.1978	1.91705
XLOC_002190	XLOC_002190	0	4.54912	0.747464	0	4.44572	0.203456	0	3.71279	0.942746
XLOC_002191	XLOC_002191	0.0477855	0	0.33489	0	0	0.244066	0.185306	0	0.445962
XLOC_002192	XLOC_002192	0.757704	0	0	0.4164	0	0.235703	0.212957	0	0.592547
XLOC_002193	XLOC_002193	0	0	0.565687	0	0	0.51511	0	0	0.279279
XLOC_002194	XLOC_002194	0	0	2.17742	0	0	2.26435	0	0	2.29742
XLOC_002195	XLOC_002195	0	0.463742	0	0	0.561305	0	0	0.326753	0
XLOC_002198	XLOC_002198	0	0	1.68572	0	0	0.304432	0	0	1.54927
XLOC_002199	XLOC_002199	0	0	1.2773	0	0	0.670017	0	0	1.17161
XLOC_002200	XLOC_002200	30.8219	0	1.02863	33.2874	0	1.60609	38.2702	0	2.46895
XLOC_002201	XLOC_002201	39.186	0	2.89564	59.4907	0	0.741479	48.7153	0	1.09573
XLOC_002207	XLOC_002207	0.0994126	0	0	0	0	0	0.521179	0	0
XLOC_002208	XLOC_002208	0.110848	0	0	0.120678	0	0	0.290804	0	0
XLOC_002209	XLOC_002209	0.0849115	0	0	0.229621	0	0	0.404711	0	0
XLOC_002210	XLOC_002210	0.0901485	0	3.66319	0.362314	0	2.91994	0.524566	0	4.20919
XLOC_002212	XLOC_002212	0	0	1.24964	0	0	2.0318	0	0	1.4844
XLOC_002213	XLOC_002213	0	0	1.53422	0	0	0.409089	0	0	0
XLOC_002214	XLOC_002214	0	0	0.0188148	0	0	0.105517	0	0	0.0731956
XLOC_002216	XLOC_002216	0	0	1.91942	0	0	5.60756	0	0	1.13358
XLOC_002219	XLOC_002219	0	0	0	0	0	0.917508	0	0	0
XLOC_002221	XLOC_002221	0	10.4755	0	0	17.0694	0	0	16.8311	0
XLOC_002223	XLOC_002223	0	0	2.86435	0	0	0.578928	0	0	0
XLOC_002225	XLOC_002225	0	0	1.4471	0	0	0.490215	0	0	0.171259
XLOC_002226	XLOC_002226	0	0	0.755456	0	0	0.704612	0	0	0.178767
XLOC_002227	XLOC_002227	0	28.0712	0.417358	0	156.567	0.328938	0	60.8553	0.672245
XLOC_002228	XLOC_002228	0	0	0.409946	0	0	0.135204	0	0	0.312209
XLOC_002229	XLOC_002229	0	0	0	0.208817	0	0	0	0	0
XLOC_002230	XLOC_002230	0	0	0	0.433036	0	0	0.17138	0	0
XLOC_002231	XLOC_002231	0.144834	0	0	0.167693	0	0	0.561195	0	0
XLOC_002232	XLOC_002232	0	0	0	0.753917	0	0	0	0	0
XLOC_002233	XLOC_002233	0.0727531	0	0	0.231923	0	0	0	0	0
XLOC_002237	XLOC_002237	0	0	9.47171	0	0	0.531683	0	0	2.16713
XLOC_002238	XLOC_002238	0	0	12.5583	0	0	2.38428	0	0	2.38113
XLOC_002239	XLOC_002239	0	0	1.09424	0	0	0	0	0	0.323715
XLOC_002240	XLOC_002240	0.243229	0	4.62701	0.173985	0	1.99726	0.430242	0	1.40281
XLOC_002241	XLOC_002241	0.198701	233.348	0.21822	0.227531	187.041	0.105912	0.170396	217.553	0.11756
XLOC_002242	XLOC_002242	0	0	0.207555	0	0	0.369017	0	0	0.605881
XLOC_002243	XLOC_002243	0	0.141424	0	0	0.335051	0	0	0.914208	0
XLOC_002245	XLOC_002245	0	1.75135	0.275355	0	0	0.431567	0	0.229202	1.15478
XLOC_002246	XLOC_002246	0.315158	0	0	0	0	0	0.414467	0	0
XLOC_002247	XLOC_002247	0.120362	0	0	0.409883	0	0	0.156209	0	0
XLOC_002251	XLOC_002251	3.34114	0	0	2.70048	0	0	2.74269	0	0
XLOC_002253	XLOC_002253	0	0	3.667	0	0	0.464066	0	0	0
XLOC_002255	XLOC_002255	0	0.172262	786.36	0	0	366.893	0	0.227338	167.719
XLOC_002256	XLOC_002256	0	0.457769	0	0.0729999	0.535166	0	0.378206	0.326316	0
XLOC_002257	XLOC_002257	0	0	3.12556	0	0	3.1252	0	0	0
XLOC_002258	XLOC_002258	0	0	0.656073	0	0	0	0	0	0
XLOC_002259	XLOC_002259	0	0	0.952033	0	0	0.081125	0	0	0
XLOC_002260	XLOC_002260	0	0.387066	0	0	0.239111	0	0	0.394335	0
XLOC_002261	XLOC_002261	0	0.568946	0	0	0	0	0	1.05015	0
XLOC_002262	XLOC_002262	0	0	0.0866813	0	0.556333	0.105591	0	0.474616	0
XLOC_002263	XLOC_002263	0	0.208604	1.18105	0	0.221389	2.36722	0	0.391409	1.86322
XLOC_002264	XLOC_002264	15.2597	1.0126	0	11.7062	0.602727	0	6.77218	1.30359	0
XLOC_002265	XLOC_002265	0	0.243985	0.919416	0	0.638913	2.90718	0	0.319426	0.817602
XLOC_002266	XLOC_002266	0	0	1.40699	0	0.174349	0	0	0.21878	0
XLOC_002267	XLOC_002267	0	2.31015	1.81463	0	2.65873	0	0	2.6923	0
XLOC_002268	XLOC_002268	0	0	1.39985	0	0	0.529213	0	0	0.400481
XLOC_002269	XLOC_002269	0.302163	0	0	1.4376	0	0.254307	0.975719	0	0
XLOC_002270	XLOC_002270	0.3853	0	0	0.989986	0	0	0.212557	0	0
XLOC_002271	XLOC_002271	0	0.706455	0	0	0.932534	0	0	0.92528	0
XLOC_002272	XLOC_002272	0	0.511015	4.08784	0	0.635132	1.97531	0	1.18351	2.71241
XLOC_002273	XLOC_002273	0	0.565183	0	0	1.59872	0	0	2.44946	0
XLOC_002274	XLOC_002274	0	0.322712	0	0	0.290162	0	0	0.740643	0
XLOC_002278	XLOC_002278	0.348608	0	0	0	0	0	0.183017	0	0
XLOC_002279	XLOC_002279	0.390008	0	0	0.0553384	0	0	0.0638874	0	0
XLOC_002280	XLOC_002280	0.882548	0	0	0.187302	0	0	0.465756	0	0
XLOC_002281	XLOC_002281	2.09759	0	0	0.604162	0	0	0.527984	0	0
XLOC_002282	XLOC_002282	0.519188	0	0	0	0	0	0.438996	0	0
XLOC_002283	XLOC_002283	0.721185	0	0	0.0381878	0	0	0.143809	0	0
XLOC_002284	XLOC_002284	1.13137	2.71687	0	0.462538	2.87634	0	0.825168	4.1665	0
XLOC_002286	XLOC_002286	0	1.844	0	0	2.048	0	0	1.48739	0
XLOC_002287	XLOC_002287	0	0.0277938	1.71495	0	0.104509	0.677689	0	0.0725025	0.980657
XLOC_002288	XLOC_002288	0	0.80076	0	0	0.179309	0	0	0.214986	0
XLOC_002289	XLOC_002289	0	0.755674	0	0	0	0	0	0.117741	0
XLOC_002290	XLOC_002290	0	0.381488	2.47856	0	0.101916	0.618409	0	0.251448	0.821548
XLOC_002291	XLOC_002291	0.166775	0.327775	1.25799	0.076608	0.117159	0.457536	0.217862	0.145485	0.754869
XLOC_002293	XLOC_002293	0	0.228428	0.182681	0	0.378596	0.906743	0	0.370624	1.85996
XLOC_002294	XLOC_002294	0	0.445124	0	0	5.64099	0	0	1.1386	0
XLOC_002297	XLOC_002297	0	0	0	0	0.910674	0	0	0	0
XLOC_002298	XLOC_002298	0	0	19.3053	0	0	15.934	0	0	27.3222
XLOC_002301	XLOC_002301	0.461451	0	0	0.453285	0	0	1.88543	0	0
XLOC_002302	XLOC_002302	1.35737	0.411777	0	1.45496	0.494116	0	2.6089	0.172766	0
XLOC_002303	XLOC_002303	0	1.67985	209.35	0	0.66098	405.248	0	0.168241	435.776
XLOC_002307	XLOC_002307	0	0	11.2237	0	0	21.888	0	0	17.4476
XLOC_002314	XLOC_002314	0	1.40523	34.9834	0	0.578521	55.504	0	2.38161	58.6168
XLOC_002315	XLOC_002315	0	0.433708	0	0	0	0	0	0.191459	0
XLOC_002316	XLOC_002316	0	3.30158	0.135985	0	0.340014	0.0832897	0	0.627378	0.109913
XLOC_002317	XLOC_002317	0	6.23683	0	0	1.42449	0	0	1.11673	0
XLOC_002318	XLOC_002318	0	1.36046	0	0	0.222494	0	0	0.37828	0
XLOC_002319	XLOC_002319	0	0	0.700229	0	0	1.35851	0	0	0.260811
XLOC_002320	XLOC_002320	0.6827	0	0	1.41597	0	0	3.4149	0	0
XLOC_002321	XLOC_002321	0	0.297086	0.188602	0	0.415723	0.113327	0	0.153704	0.0707909
XLOC_002322	XLOC_002322	38.2282	0.250181	0	68.5966	0.157696	0	40.7169	0.313143	0
XLOC_002323	XLOC_002323	0	0.245945	0	0	0.232219	0	0	0.230368	0
XLOC_002324	XLOC_002324	0	0.0958799	0	0	0.0526185	0	0	0.188268	0
XLOC_002328	XLOC_002328	0.23181	0	0	0.0851737	0	0	0	0	0
XLOC_002330	XLOC_002330	0	50.8609	0	0	87.7429	0	0	48.6879	0
XLOC_002333	XLOC_002333	0.1194	0	0	0	0	0	0.159143	0	0
XLOC_002335	XLOC_002335	0	1.28274	0	0	3.70562	0	0	0	0
XLOC_002336	XLOC_002336	0.137417	0	0	0.0706646	0	0	0.648945	0	0
XLOC_002338	XLOC_002338	0.534042	0.2284	0	3.6643	0.132343	0	1.53407	0	0
XLOC_002339	XLOC_002339	0	1.07403	0	0	2.37047	0	0	1.85695	0
XLOC_002340	XLOC_002340	0	0.758211	0	0	1.70728	0	0	0.472408	0
XLOC_002342	XLOC_002342	15.8501	1.33026	0	20.727	0.346681	0	21.8237	0.179718	0
XLOC_002343	XLOC_002343	0	0	0	0.734074	0	0	0.640984	0	0
XLOC_002344	XLOC_002344	0	6.33449	0	0.193192	1.9619	0	0.74602	2.43157	0
XLOC_002345	XLOC_002345	44.806	0	0	42.9667	0	0	48.666	0	0
XLOC_002346	XLOC_002346	0.287171	0	0	1.05173	0	0	0.74586	0	0
XLOC_002347	XLOC_002347	0.0519599	0	0	0.199383	0	0	0.547291	0	0
XLOC_002348	XLOC_002348	0.15867	0	0	0	0	0	0.416782	0	0
XLOC_002349	XLOC_002349	0	0	0	0	0	0	0.240482	0	0
XLOC_002350	XLOC_002350	0.591906	0	0	0.598558	0	0	0.763382	0	0
XLOC_002351	XLOC_002351	93.4403	0	0	79.2921	0	0	103.401	0	0
XLOC_002353	XLOC_002353	0	0	0	0	0	0	0.362192	0	0
XLOC_002354	XLOC_002354	0.312041	0	0	0.444584	0	0	0	0	0
XLOC_002357	XLOC_002357	0.852509	0	0	1.20905	0	0	1.03488	0	0
XLOC_002360	XLOC_002360	0.109746	0	0	0.187126	0	0	1.00723	0	0
XLOC_002361	XLOC_002361	0.281761	1.23665	0	0.290029	0.584676	0	0.859616	0.778416	0
XLOC_002362	XLOC_002362	0.131483	1.42054	0	0.210084	0.489827	0	1.04638	0.672916	0
XLOC_002363	XLOC_002363	0.0737452	0	0	0.337293	0	0	0.962936	0	0
XLOC_002364	XLOC_002364	0.24879	0.256197	0	0.462502	0.200463	0	0.87011	0.441476	0
XLOC_002365	XLOC_002365	0.07677	0.0562624	0	0.202335	0.064633	0	0.452159	0.590975	0
XLOC_002366	XLOC_002366	0.0551661	0.472142	0	0.550104	0.584306	0	0.657639	0.71564	0
XLOC_002367	XLOC_002367	0	0.288528	0	0	0.64316	0	1.30867	1.12641	0
XLOC_002368	XLOC_002368	0.0644712	0	0	0.41964	0	0	0.8455	0	0
XLOC_002369	XLOC_002369	0.0465572	0	0	0.291381	0	0	0.49649	0	0
XLOC_002370	XLOC_002370	0.149664	0	0	0.244939	0	0	0.494657	0	0
XLOC_002371	XLOC_002371	0	0	0.091501	0.199036	0	0	0.584757	0	0.0390581
XLOC_002372	XLOC_002372	0.438874	0.235952	0	0.155922	0.19346	0	0.385877	0.399375	0
XLOC_002373	XLOC_002373	0.508704	19.3406	1.99051	1.14248	14.9391	0	0.858383	26.1023	0.21346
XLOC_002374	XLOC_002374	0.448352	0	0	0.50005	0	0	0.496215	0	0
XLOC_002375	XLOC_002375	0	0	41.6946	0	0	44.9462	0	0	50.7873
XLOC_002376	XLOC_002376	0.66354	0	0	0.970766	0	0	1.07045	0	0
XLOC_002377	XLOC_002377	0.492714	0	0	0.524792	0	0	1.02818	0	0
XLOC_002378	XLOC_002378	0	200.819	138.939	0.346871	372.383	169.982	1.1734	387.907	120.264
XLOC_002379	XLOC_002379	0.200442	0	0	0.48199	0	0	0.506373	0	0
XLOC_002380	XLOC_002380	0.669477	0	0	0.242028	0	0	1.16131	0	0
XLOC_002381	XLOC_002381	0	0	1.62773	0	0	2.38436	0	0	2.16408
XLOC_002382	XLOC_002382	0	15.7551	0	0	21.8378	0	0.171751	17.3828	0
XLOC_002383	XLOC_002383	0	0	0	0.429791	0	0	0	0	0
XLOC_002384	XLOC_002384	0	0	71.9931	0	0	77.1518	0	0	94.2275
XLOC_002385	XLOC_002385	0	0	0	0	0	0	0	0	0
XLOC_002386	XLOC_002386	0	0	1.22125	0.0779129	0	1.76081	0.278012	0	2.13202
XLOC_002387	XLOC_002387	0.0510819	0	0	0.109417	0	0	0.0682593	0	0
XLOC_002390	XLOC_002390	0	32.4646	0	0	55.3942	0	0	58.5715	0
XLOC_002391	XLOC_002391	0	0	0	0.453155	0	0	1.00146	0	0
XLOC_002392	XLOC_002392	0	0.285427	0	0	0.0827552	0	0	0.108739	0
XLOC_002393	XLOC_002393	0	0	0.21105	0	0	1.20282	0	0	0.978036
XLOC_002394	XLOC_002394	0.0609962	0	21.6964	0.444421	0	23.6827	0.409345	0	33.3249
XLOC_002395	XLOC_002395	0.0657621	0.304725	0	0.530254	0	0	0.932843	0	0
XLOC_002396	XLOC_002396	0	3.38047	0	0	2.60507	0	0	0.435171	0
XLOC_002398	XLOC_002398	31.2129	0	0	17.0064	0	0	30.2238	0	0
XLOC_002399	XLOC_002399	4.96955	0	0	3.45697	0	0	6.66154	0	0
XLOC_002400	XLOC_002400	1.07518	0	0	0.337506	0	0	0.530348	0	0
XLOC_002402	XLOC_002402	0.112471	0	0	0.526058	0	0	1.30683	0	0
XLOC_002408	XLOC_002408	2.08432	0	0	2.27365	0	0	1.34548	0	0
XLOC_002409	XLOC_002409	0	0	1.96991	0	0	0.891155	0	0	2.93973
XLOC_002410	XLOC_002410	0	0	2.21527	0	0	1.48187	0	0	3.05471
XLOC_002412	XLOC_002412	1.42546	0	0	2.41734	0	0	2.96281	0	0
XLOC_002415	XLOC_002415	0.268342	0	0	0.276506	0	0	0.206827	0	0
XLOC_002416	XLOC_002416	0.305831	0	0	0.666831	0	0	0.250051	0	0
XLOC_002417	XLOC_002417	0.966909	0	0	0.88919	0	0	0.588845	0	0
XLOC_002420	XLOC_002420	0	0	0	0.0984475	0	0	0.213374	0	0
XLOC_002421	XLOC_002421	1.13523	0	20.2891	1.64578	0	93.7812	0.575521	0	22.0975
XLOC_002422	XLOC_002422	0.498561	0	0	1.03673	0	0	0.217161	0	0
XLOC_002427	XLOC_002427	0	0	0	0	0	0	0.667298	0	0
XLOC_002428	XLOC_002428	0.0831436	0	0	0.647915	0	0	0.602155	0	0
XLOC_002433	XLOC_002433	0.597654	0	0	1.56517	0	0	1.98907	0	0
XLOC_002434	XLOC_002434	4.4268	0	0	4.0809	0	0	3.41004	0	0
XLOC_002439	XLOC_002439	0.463508	0	0	0.559758	0	0	0.327097	0	0
XLOC_002441	XLOC_002441	0	0	1.49711	0	0	2.33996	0	0	3.16508
XLOC_002442	XLOC_002442	0	0	1.56195	0	0	0.0535137	0	0	0.126453
XLOC_002448	XLOC_002448	0	0	0	0	0	0	0	0.038787	0
XLOC_002449	XLOC_002449	0	0	0	0	0	0	0	0	0
XLOC_002450	XLOC_002450	0	1.8959	0	0	0.0846739	0	0	0.137777	0
XLOC_002451	XLOC_002451	0	1.48707	0	0	0.236874	0	0	0.200191	0
XLOC_002452	XLOC_002452	0	0	137.598	0	0	114.502	0	0	159.433
XLOC_002453	XLOC_002453	0	40.0088	0	0	44.7293	0	0	50.2119	0
XLOC_002455	XLOC_002455	0	0	0.163176	0	0	0.196095	0	0	0.583516
XLOC_002456	XLOC_002456	0	131.607	0.0754402	0	170.296	0.0595518	0	122.146	0.738385
XLOC_002457	XLOC_002457	0	0	0.218302	0	0	0.201041	0	0	0.699886
XLOC_002458	XLOC_002458	0	0	0.101669	0	0	0.179581	0	0	1.17319
XLOC_002459	XLOC_002459	0	1.68309	0.475871	0	2.27217	0.946728	0	2.04936	3.24673
XLOC_002462	XLOC_002462	0	0	0.520431	0	0	0.690675	0	0	1.99737
XLOC_002463	XLOC_002463	0	0	0.622231	0	0	0.763171	0	0	1.53374
XLOC_002465	XLOC_002465	10.3184	0.778025	0	16.7628	1.7594	0	16.1166	2.12495	0
XLOC_002468	XLOC_002468	0	0	70.3454	0	0	60.8679	0	0	50.4185
XLOC_002471	XLOC_002471	28.467	0	0	157.077	0	0	61.0878	0	0
XLOC_002472	XLOC_002472	0	0.368118	0	0	1.14137	0	0	0.896872	0
XLOC_002473	XLOC_002473	0	23.593	0	0	23.5774	0	0	33.1086	0
XLOC_002474	XLOC_002474	0.142058	0	0	0	0	0	0	0	0
XLOC_002475	XLOC_002475	0	0	0.713011	0.169433	0	1.47525	0.190497	0	2.18353
XLOC_002476	XLOC_002476	0	0	1.00831	0	0	2.72231	0	0	2.08643
XLOC_002480	XLOC_002480	0	0	0.604267	0	0	0.544102	0	0	0.275055
XLOC_002481	XLOC_002481	0	0	1.48608	0	0	0.136757	0	0	0.171345
XLOC_002484	XLOC_002484	0	0	1.10862	0	0	2.04427	0	0	1.09551
XLOC_002485	XLOC_002485	0	0	30.2327	0	0	302.849	0	0	146.007
XLOC_002487	XLOC_002487	229.395	0	0.130203	183.221	0	0.993373	213.713	0	0.256342
XLOC_002488	XLOC_002488	0	1.06531	0	0	0.988755	0	0	3.0505	0
XLOC_002489	XLOC_002489	0.15548	1.56924	0	0.162104	1.47515	0	0.62309	3.77191	0
XLOC_002490	XLOC_002490	0	0	0	0.260207	0	0	0.6244	0	0
XLOC_002491	XLOC_002491	0.153955	0	0	0.279323	0	0	0.683487	0	0
XLOC_002492	XLOC_002492	0	0	1.68045	0	0	2.47307	0	0	2.45331
XLOC_002493	XLOC_002493	1.72484	85.8427	0	0	109.686	0	0.225954	175.616	0
XLOC_002496	XLOC_002496	0	0	0.757977	0	0	1.70985	0	0	3.08821
XLOC_002498	XLOC_002498	0	0	0.0976598	0	0	0.249683	0	0	0
XLOC_002499	XLOC_002499	0.274752	0	0	0.468014	0	0	0.461756	0	0
XLOC_002500	XLOC_002500	0	22.7196	0	0	102.897	0	0.22906	23.9839	0
XLOC_002501	XLOC_002501	0.07767	0	0	0.321617	0	0	0.0503721	0	0
XLOC_002502	XLOC_002502	0.293901	0	0	0.246733	0	0.684543	0.126617	0	2.15047
XLOC_002507	XLOC_002507	0.69253	0	0	0.586299	0	0	1.83076	0	0
XLOC_002508	XLOC_002508	0.167959	0	0	0	0	0	0.220846	0	0
XLOC_002509	XLOC_002509	0.450505	0	0	0.526208	0	0	0.320917	0	0
XLOC_002510	XLOC_002510	0.181072	0	0	0.404808	0	0	0	0	0
XLOC_002511	XLOC_002511	0.49172	0	0	0	0	0	0	0	0
XLOC_002512	XLOC_002512	0	0	0.183022	0	0	0.0291626	0	0	0
XLOC_002515	XLOC_002515	0.382148	0	0	0.235547	0	0	0.389378	0	0
XLOC_002516	XLOC_002516	0.557664	0	0	0	0	0	1.02866	0	0
XLOC_002517	XLOC_002517	0	0	0	0.545031	0	0	0.46241	0	0
XLOC_002518	XLOC_002518	0.185625	0	0	0.197115	0	0	0.394885	0	0
XLOC_002519	XLOC_002519	0.981818	0	0	0.592189	0	0	1.25109	0	0
XLOC_002520	XLOC_002520	0.223035	0.16134	0	0	0	0	0.575619	0.307113	0
XLOC_002521	XLOC_002521	0.364961	1.43566	3.67374	0.300649	2.32772	1.82109	0.620593	3.14061	0.326633
XLOC_002522	XLOC_002522	0.25867	1.84724	1.89144	0.352082	0.0677293	0.537786	0.401156	0.154628	0.273698
XLOC_002523	XLOC_002523	0.0638274	0	0	0.136089	0	0	0.753781	0	0
XLOC_002524	XLOC_002524	0.375149	2.38841	0	0.200642	0.184967	0	0.753273	0.384319	0
XLOC_002525	XLOC_002525	0	2.5796	0	0.169426	0.28348	0	0.213363	0.303248	0
XLOC_002526	XLOC_002526	0.296695	0	0	0.419194	0	0	0.523143	0	0
XLOC_002527	XLOC_002527	1.85339	0	0.31252	1.98983	0	0.165501	2.00031	0	0.903041
XLOC_002529	XLOC_002529	0	0	0.092903	0	0	0.392966	0	0	0.22578
XLOC_002530	XLOC_002530	0	0	0.449603	0	0	0.518243	0	0	0.665299
XLOC_002531	XLOC_002531	0	0.0938748	0.312775	0	0	0.664952	0.140642	0	0.550449
XLOC_002532	XLOC_002532	0	0	0.880412	0.195963	0	0.401199	0.246714	0	1.38103
XLOC_002533	XLOC_002533	0.366582	0	0.555246	0.687857	0	0.436213	1.07466	0	0.699391
XLOC_002534	XLOC_002534	0.499129	110.752	0.297141	0.822331	102.276	0.253663	1.3586	131.642	0.769066
XLOC_002535	XLOC_002535	0.340118	0	0.16386	0	0	0.0892331	0.427217	0	0.450388
XLOC_002536	XLOC_002536	0	0	0.471347	0	0	0.274423	0	0	0.0716433
XLOC_002537	XLOC_002537	0	0.136464	0	0	0.0590098	0.343157	0	0.73229	0.207631
XLOC_002538	XLOC_002538	0	0.047001	0.346289	0	0.199122	0.775594	0	0.69657	0.535521
XLOC_002539	XLOC_002539	0	0	5.70346	0	0.177519	6.44179	0	1.16041	7.71928
XLOC_002540	XLOC_002540	0	1.21014	0.817385	0	1.00662	0.932745	0	3.74962	1.00447
XLOC_002541	XLOC_002541	0	0	0.738323	0	0	0.390542	0	0	0.819147
XLOC_002542	XLOC_002542	0	0	0.222932	0	0	0.864524	0	0	1.42579
XLOC_002543	XLOC_002543	0	0.56851	0	0	2.08331	0.297514	0	1.02125	0.166575
XLOC_002544	XLOC_002544	0	0.509487	0.318038	0	0.269304	0.510913	0	2.85874	1.46165
XLOC_002545	XLOC_002545	0	0.296374	1.33953	0	0.757095	1.34091	0.379199	1.51916	0.87708
XLOC_002546	XLOC_002546	2.2935	0	0.940452	2.40493	0	0.443294	3.49149	0	1.4644
XLOC_002547	XLOC_002547	0	0	0.674269	0.218467	0	0.430196	0	0	1.08662
XLOC_002548	XLOC_002548	0	0	0.599247	0	0	0.734605	0	0	2.53488
XLOC_002549	XLOC_002549	1.8604	0	0.641272	2.06614	0	0.423056	1.50839	0	1.05409
XLOC_002550	XLOC_002550	0.0274144	69.0672	0.634409	0.102423	60.9985	0.745065	0.0712847	50.2669	1.39396
XLOC_002551	XLOC_002551	0	0	0.285004	0	0	0.471257	0	0	1.52306
XLOC_002552	XLOC_002552	0.744283	0	0.36966	0	0	0.741672	0.115423	0	1.06583
XLOC_002553	XLOC_002553	0.373332	0	0.466285	0.0992721	0	0.575163	0.245365	0	1.09187
XLOC_002554	XLOC_002554	0.325034	0	0.834058	0.115567	0	0.305811	0.143965	0	0.90164
XLOC_002555	XLOC_002555	0.220123	0	0	0.370335	0	0	0.361965	0	0
XLOC_002556	XLOC_002556	0.579377	0	0	1.74308	0	0	0.246595	0	0
XLOC_002557	XLOC_002557	0	0.895968	0	0	1.52864	0	0	2.02119	0
XLOC_002558	XLOC_002558	0	1.29349	1.28821	0	2.63993	0.439967	0	2.04046	0.685935
XLOC_002559	XLOC_002559	0	0	0	0.893044	0	0	0	0	0
XLOC_002560	XLOC_002560	0.55431	0	0	0	0	0	0	0	0
XLOC_002561	XLOC_002561	0	0	0	0	0	0	0	0	0
XLOC_002563	XLOC_002563	0.221204	0.341191	9.04023	0.0754241	0.302543	14.8409	0	0.191888	12.8722
XLOC_002565	XLOC_002565	0	0	0	0	0	0.314388	0	0	1.43352
XLOC_002566	XLOC_002566	0	0.292495	0	0	2.92721	0	0	1.474	0
XLOC_002567	XLOC_002567	0.523215	18.9503	0	0.462415	299.433	0	0.165247	143.742	0
XLOC_002568	XLOC_002568	1.54384	0	0.144501	0.595219	0	0	0.154938	0	0.0396606
XLOC_002569	XLOC_002569	0.730392	0	0	0.10645	0.986443	0	0.23578	0.255044	0
XLOC_002574	XLOC_002574	0	3.08878	0	0	2.48171	0	0	2.454	0
XLOC_002575	XLOC_002575	0	0	27.4096	0	0	16.8147	0	0	24.2187
XLOC_002576	XLOC_002576	0	0	0.799521	0	0	0.323135	0	0	1.11668
XLOC_002578	XLOC_002578	0	1.24786	7.66472	0	1.66295	9.56208	0	3.00012	11.5793
XLOC_002580	XLOC_002580	0	0.217288	0	0	0.24967	0	0	0	0
XLOC_002582	XLOC_002582	2.29942	0	0	0.476474	0	0	2.42069	0	0
XLOC_002583	XLOC_002583	1.92846	0	0	3.85029	0	0	2.45828	0	0
XLOC_002584	XLOC_002584	0.426751	0	0	0	0.690315	0	0.187904	2.15684	0
XLOC_002585	XLOC_002585	3.24298	0	0	0.332523	0	0	0.612418	0	0
XLOC_002586	XLOC_002586	5.99703	0	0	1.76275	0	0	1.16231	0	0
XLOC_002587	XLOC_002587	0.586458	0	1.0974	0.0887748	0	0.236532	0.152615	0	1.29487
XLOC_002588	XLOC_002588	0	0	1.54652	0.131633	0	0.192136	0	0	0.319472
XLOC_002589	XLOC_002589	0.29429	0	0	0	0	0	0.188446	0	0
XLOC_002592	XLOC_002592	0.0575061	0	0	0	0	0	0.0748931	0	0
XLOC_002593	XLOC_002593	0	0	0	0	0	0	0.86428	0	0
XLOC_002594	XLOC_002594	0.293694	0	0	0.40953	0.0288917	0	0.151524	0	0
XLOC_002595	XLOC_002595	0.211702	0	0	0.180365	0	0	0.258321	0	0
XLOC_002596	XLOC_002596	0.0944384	0	0.124339	0.0518054	0	2.33562	0.185318	0	2.06877
XLOC_002597	XLOC_002597	0	0	0	0	0	0	0	0	0
XLOC_002598	XLOC_002598	0	0	0.16543	0	0	0.733621	0	0	0.883691
XLOC_002599	XLOC_002599	0	0	0.203943	0	0	0.374731	0	0	1.19266
XLOC_002600	XLOC_002600	0	0	0	0	0	0.238483	0	0	1.48372
XLOC_002604	XLOC_002604	0	1.36843	0	0	1.62313	0	0	0.292006	0
XLOC_002605	XLOC_002605	0	2.53666	0	0	1.80782	0	0	0.389098	0
XLOC_002608	XLOC_002608	1.26043	0	0	3.6457	0	0	0	0	0
