	tilTemra_001	tilTemra_002	tilTemra_003	pTemra_004	pTemra_005	pTemra_006
XLOC_000917	1.31508	0	0	0.418748	0	0
XLOC_000919	0	0	0	0.528562	0	0
XLOC_000921	0.121178	0	0	0	0	0
XLOC_000922	0	0	0	0	0	0
XLOC_000925	0.333519	0	0	0.331528	0	0
XLOC_000926	0.441048	0	0	0	0	0
XLOC_000929	0.661859	0	0	0.665503	0	0
XLOC_000931	0	0	0.278311	0	0	0.942517
XLOC_000935	0.350385	0	0	0.168728	0	0
XLOC_000943	0	0.262382	0	0	0.929042	0
XLOC_000944	0.820906	0.390795	0	0.209477	0.821461	0
XLOC_000945	1.32231	0	0	1.39461	0	0
XLOC_000946	2.11248	0	0	3.68313	0	0
XLOC_000947	1.43806	0	2.41451	0	0	0.66843
XLOC_000948	0.372555	0	0	0	0	0
XLOC_000949	0.213199	0	0	0	0	0
XLOC_000950	0	0	0	0	0.693388	0
XLOC_000951	9.30405	0	0	1.93269	0	0
XLOC_000952	0	0	8.44215	0	0	25.9675
XLOC_000953	0.849635	0	3.66579	1.69546	0	3.38281
XLOC_000954	0	0	0	0.302162	0	0
XLOC_000955	0.347281	0	17.2173	0.227336	0	19.7487
XLOC_000956	28.8408	0	0	23.2075	0	0
XLOC_000957	0.137869	0	0	0.784636	0	0
XLOC_000958	0.029528	0	0	0.40157	0	0
XLOC_000959	0.151359	0	0	0.406555	0	0
XLOC_000960	0.0735061	0	0	0.418255	0	0
XLOC_000961	0.0471069	0	0	0.435274	0	0
XLOC_000962	0.107306	0	0.483576	1.84908	0	1.39884
XLOC_000963	0	0	0	0.323267	0	0
XLOC_000964	0.0669046	0	0	0.267383	0	0
XLOC_000965	0	4.98788	0	0	24.9512	0
XLOC_000966	0	3.48933	0	0	3.35067	0
XLOC_000967	18.231	0	0	15.6021	0	0
XLOC_000968	1.35361	16.2545	0	1.88391	18.8478	0
XLOC_000969	1.29729	0	0	4.12463	0	0
XLOC_000970	1.09349	0	1.26365	1.22014	0	0
XLOC_000971	1.38856	0	0	0.605001	0	0
XLOC_000972	0.618115	0	0.176174	2.64818	0	0.0988337
XLOC_000973	0.728171	0	0.558129	0.375609	0	0
XLOC_000974	1.28476	0	0.655408	1.05937	0	0.0290199
XLOC_000975	4.38528	0.126601	0	2.84146	1.38509	0
XLOC_000976	1.94797	0	39.7412	1.06243	0.404753	37.4404
XLOC_000977	14.9617	0	0	5.50399	0	0
XLOC_000980	0.054257	0	0	1.17577	0	0
XLOC_000981	0	0	0	0	0	0
XLOC_000982	0.130726	0	0	0.415327	0	0
XLOC_000984	0	0.887195	0	0	0	0
XLOC_000985	0	0.787537	0	0	0	0
XLOC_000988	0	40.1166	0	0	37.2746	0
XLOC_000991	24.6408	0	0	40.992	0	0
XLOC_000992	0.152769	0	0	0	0	0
XLOC_000993	0.0998352	0	0	0.387424	0	0
XLOC_001002	0	0	1.26651	0	0	10.6522
XLOC_001003	3.38419	0	0.855072	2.55286	0	2.85964
XLOC_001004	0.838246	0	0	0.320355	0	4.9276
XLOC_001005	0	0	0	0.0853079	0	0
XLOC_001006	0.407846	0	0.780371	0.198028	0	0
XLOC_001013	0	0	1.0719	0	0	0
XLOC_001014	31.3418	0.895173	0	50.6945	1.02195	0
XLOC_001015	0	0	0	0	10.8341	0
XLOC_001016	0	0.399298	0	0	2.8554	0
XLOC_001017	0.178599	0.252875	0	0.224714	4.94132	0
XLOC_001019	0	0	0	0	0	0
XLOC_001021	2.57378	0	0	0.602088	0	0
XLOC_001022	5.89199	0	0	4.9305	0	0
XLOC_001023	0	0	0.244826	0	0	0.648805
XLOC_001024	1.83658	0	0.08148	1.4053	0	0
XLOC_001025	0	1.30562	0.283437	0	5.15541	0.29471
XLOC_001026	0	0	0.657729	0	0	0.329007
XLOC_001027	0	0	0.264477	0	0	0.501874
XLOC_001028	0	0.485887	0	0	0	0
XLOC_001029	0	0	0.409589	0	0	3.32228
XLOC_001034	0	0	0	0	0	0
XLOC_001036	0	0	0.809995	0	0	0.711203
XLOC_001037	0	0.446838	0	0	0.598308	0
XLOC_001038	0	0.848088	0	0	3.30605	0
XLOC_001043	0	1.26883	0	0	0.658929	0
XLOC_001047	0	0	1.22662	0	0	3.31271
XLOC_001048	0	0	0.530753	0	0	1.70506
XLOC_001049	0	0	0.237625	0	0	1.0987
XLOC_001050	0	0	0.33582	0	0	1.05291
XLOC_001051	0	0	0.174536	0	0	1.04273
XLOC_001052	0	0	0.579089	0	0	1.07687
XLOC_001053	0	0	0.295853	0	0	1.18497
XLOC_001054	0	0	0.225465	0	0	0.629463
XLOC_001055	0	0	0.0200547	0	0	0.522876
XLOC_001056	0	0	0.351536	0	0	1.32469
XLOC_001057	0	0.174865	0	0	0	0
XLOC_001058	0	0	0	0	0	0
XLOC_001059	0.200102	0.165486	6.78242	0.553621	0.426863	43.5842
XLOC_001060	0.371887	0.553253	0	0.324823	2.42645	0
XLOC_001061	0.291918	0.395908	0	0.617396	1.69515	0
XLOC_001062	0	0.359098	0	0	1.0977	0
XLOC_001063	0	0.553437	0	0	0.886932	0
XLOC_001064	0	0	0	0	1.03172	0
XLOC_001065	0	0.790154	0.155339	0	1.08816	0
XLOC_001066	0	1.08795	0	0	1.3141	0
XLOC_001067	0	0.23813	0	0.684275	0.926192	0
XLOC_001068	0	0.223956	0.745994	0	1.00338	0.301749
XLOC_001069	0	0.136437	0.591902	0	1.31664	0.127796
XLOC_001070	0	0	0.230026	0	0	0.472456
XLOC_001072	0	2.42147	0.275602	0	43.36	0.292453
XLOC_001078	0	0.0113583	0	0	0	0
XLOC_001079	0.496848	0	0	0.243783	0	0
XLOC_001082	0	0.054182	0	0	0.292974	0
XLOC_001084	4.65553	0	0	24.2141	0	0
XLOC_001085	3.61892	0	0	3.35564	0	0
XLOC_001087	16.0784	0	0	18.6303	0	0
XLOC_001089	0	0	0.290792	0	0	0.264384
XLOC_001090	0	0	28.6346	0	0	41.2469
XLOC_001096	0	0	0.551314	0	0	1.71373
XLOC_001099	0	0.115628	0	0	0.265975	0
XLOC_001100	0	52.5853	0	0	39.8165	0
XLOC_001101	0.751595	0	0	0	0	0
XLOC_001103	0	0	0	0	0	0
XLOC_001104	0.313277	10.6653	0	0.0582056	27.2741	0
XLOC_001106	40.1061	0.702684	0	37.2743	0.777583	0
XLOC_001107	0	0.427338	0	0	0.896972	0
XLOC_001108	0	0.918414	0	0	1.71804	0
XLOC_001117	0	0	0.266184	0	0	1.00291
XLOC_001118	0	0	0.194157	0	0	0.439529
XLOC_001119	0	0	0.0825077	0	0	0.234457
XLOC_001121	0	0	0.547344	0	0	0.119782
XLOC_001123	0	0	0	0	0.143384	0
XLOC_001124	0	0	0.0983017	0	0	1.02941
XLOC_001129	0	0	0	0	0.233953	0
XLOC_001130	0	3.73128	0	0	2.32839	0
XLOC_001132	0	0	0	0	0	0
XLOC_001133	1.29085	0	0	0	0	0
XLOC_001134	0.818584	0.363232	0	0.943699	0.714452	0.14696
XLOC_001135	0	0	0	3.30862	0	0
XLOC_001136	0.945982	0	0	1.22376	0	0
XLOC_001137	0.600922	0	0	2.20537	0	0
XLOC_001138	1.57997	0	0	2.69703	0	0
XLOC_001139	0.24859	0	0	4.84678	0	0
XLOC_001140	0.833511	0	0	2.77676	0	0
XLOC_001141	0.946454	0	0	2.28991	0	0
XLOC_001143	0.524984	0	0	0.493136	0	0
XLOC_001144	0	0.0485376	0	0	0.145711	0
XLOC_001145	0	0	1.40297	0	0	1.07644
XLOC_001150	0	0	0	1.95544	0	0
XLOC_001153	0.475433	0	0	0	0	0
XLOC_001162	0.165047	0	0	0.222445	0	0
XLOC_001163	0	0	0	0	0	0
XLOC_001164	0	0	0.137804	0	0	0.793251
XLOC_001165	0	0	0.0997386	0	0	0.52687
XLOC_001166	0	0	0	0.744602	0	0
XLOC_001167	0.405383	0	0.114414	0.476079	0	0.645965
XLOC_001168	0.835432	0	0.0398984	3.25698	0	1.03756
XLOC_001169	0	0	0	0	0	1.50498
XLOC_001170	0	0	0	0	0	0.961174
XLOC_001171	0	0	0.0540906	0	0	1.02277
XLOC_001172	0	0	0	0	0	0.617368
XLOC_001173	1.25142	0.842806	0.0827824	0.651563	0.371762	0.924091
XLOC_001174	0	0	0.0551677	0	0	1.01094
XLOC_001175	0	0.0244419	0	0	0.639096	0.794372
XLOC_001176	0	0	0	0	1.02911	0
XLOC_001177	0.916153	0	0	0.57811	1.48509	0
XLOC_001178	0	0.0403126	0	0	0.952064	0
XLOC_001179	0	0.083034	0	0	1.01231	0
XLOC_001180	0	0	0	0	0.612298	0
XLOC_001181	0	0	0	0	0.915627	0
XLOC_001182	0	0.0478648	0	0	1.00454	0
XLOC_001183	0	0	0.116147	0	0.788095	0.207642
XLOC_001184	0	0	0	0	0	0
XLOC_001186	0	0.138079	0	0	0.0879027	0
XLOC_001188	0.171541	0	0	0	0	0
XLOC_001189	0	0	0	0	0	0
XLOC_001190	0.162115	0	0	0.418414	0	0
XLOC_001191	0.515774	0	0	3.42267	0	0
XLOC_001192	0.388591	0	0	1.66994	0	0
XLOC_001193	0.213204	0.0471773	0.908585	0.551282	0	2.33908
XLOC_001194	0.303463	0	0.750336	0.93337	0	1.70722
XLOC_001195	0.432255	0.0524421	0.808963	0.771122	0	0.889941
XLOC_001196	0	0.0335372	0.283786	0.803714	0.0912635	1.59924
XLOC_001197	0.643556	0.168314	0.629804	0.893539	0.0738773	1.21867
XLOC_001198	1.06523	0.31786	0.975529	1.28414	0.106841	0.932547
XLOC_001199	0.602766	0	1.02732	1.98692	0	1.01616
XLOC_001200	0.233818	0	0.808446	0.905531	0	1.28651
XLOC_001201	0.129756	0	0	0.565534	0	0
XLOC_001202	0.130376	0	0	1.25377	0	0
XLOC_001204	0	0	0	0	0	0
XLOC_001205	2.42251	0	0	43.388	0	0
XLOC_001208	0.291551	0.810419	0	0.127025	1.81314	0
XLOC_001209	0	0.64343	0	0	1.59066	0
XLOC_001210	0	0.243404	0	0	1.21933	0
XLOC_001211	0	0.385326	0	0	0.930475	0
XLOC_001212	0.0112681	0.863684	0	0	1.04175	0
XLOC_001213	0	0.627703	0	0	1.04495	0
XLOC_001214	0	0.368682	0	0	1.28738	0
XLOC_001215	0.242302	0	0	0.322697	0	0
XLOC_001216	0.174953	0	0	0	0	0
XLOC_001217	0	0	0	0.38492	0	0
XLOC_001218	1.50424	0	0	0	0	0
XLOC_001219	0.285871	0	0	0.256669	0	0
XLOC_001221	0.0825373	0	0	0.276576	0	0
XLOC_001222	0.164822	0	1.08757	0.581847	0	0.686676
XLOC_001227	0	0	15.9037	0	0	1.82256
XLOC_001231	0	0	6.72325	0	0	12.2102
XLOC_001237	0	1.21566	2.97346	0	0.683169	0.859759
XLOC_001238	0	0	1.89944	0	0	0
XLOC_001239	0.0994911	0	0	0.261599	0	0
XLOC_001240	52.5498	0	6.01358	39.8355	0	1.87804
XLOC_001241	0	0	7.51354	0	0	2.21641
XLOC_001242	0	0.302675	0	0	1.80396	0
XLOC_001244	10.5409	0	0	27.0974	0	0
XLOC_001246	0.687385	4.62335	59.8844	0.754507	12.022	76.3847
XLOC_001247	0.284138	0	0	0.73122	0	0
XLOC_001248	0.419237	0	0	0.879146	0	0
XLOC_001249	0.874118	0	0	1.66282	0	0
XLOC_001250	0	0	1.40093	0	0	0.542196
XLOC_001251	0	0	6.76988	0	0	3.49347
XLOC_001253	0	1.72404	0.212568	0	0.565137	1.28758
XLOC_001254	0	0.853111	2.49112	0	0	2.86882
XLOC_001255	0	0	0.601947	0	0	2.88955
XLOC_001256	0	3.70668	0	0	1.86693	0
XLOC_001257	0	2.44355	1.28316	0	2.20973	0.518412
XLOC_001258	0	0	0.70485	0	0	0.250975
XLOC_001259	0	0	2.80853	0	0	0.411866
XLOC_001260	0	0	0.852506	0	0	0.0973152
XLOC_001262	0	61.378	0	0	76.073	0
XLOC_001263	0.20799	0	0	0.457811	0	0
XLOC_001265	0	0	0	0.26716	0	0
XLOC_001266	0	0.444149	0	0	0.567966	0
XLOC_001267	0	1.23136	0.693668	0.142827	3.16011	0.901083
XLOC_001269	0	0	0	0	2.75166	0
XLOC_001270	0	0.184313	0	0	1.25554	0
XLOC_001271	0	3.61391	0	0	2.85681	0
XLOC_001272	0	0.846441	0	0	2.84966	0
XLOC_001273	0.0701943	0	0	0.469273	0	0
XLOC_001274	0.10136	0.917178	1.57492	0.199083	0.583355	2.06481
XLOC_001275	0	0.379637	0	0.213713	0.487099	0
XLOC_001276	1.56805	0.334703	0	0.832495	0.331158	0
XLOC_001277	0	0.774742	0	0	0.748367	0
XLOC_001278	0.0841297	0.890042	0.830659	0.0555573	0.320116	1.38274
XLOC_001279	0	0.496499	0.488363	0	0.220127	1.07764
XLOC_001280	0.64744	1.02994	0.656939	1.00183	0.504801	1.49015
XLOC_001281	0.129304	1.09114	0.744401	0.0565445	0.332666	1.09438
XLOC_001282	0	1.39347	0.618183	0	0.129763	1.1792
XLOC_001283	0.351199	0	0.606881	0.63664	0	0.818473
XLOC_001285	130.186	0	0	88.6051	0	0
XLOC_001289	0	1.27188	0	0	0.812645	0
XLOC_001292	0.0480142	0	1.94423	0.143951	0	0.959637
XLOC_001293	0	0	1.78149	0	0	0.135412
XLOC_001294	0	0	2.37238	0	0	0.372713
XLOC_001295	0	0	0.973332	0	0	0
XLOC_001296	0	2.37818	1.1704	0	2.01946	0.234165
XLOC_001297	0	0	1.79661	0	0	0.491848
XLOC_001300	0	0.367741	0	0	1.07037	0
XLOC_001301	0	0.630464	0	0	1.47977	0
XLOC_001302	0	0.656328	0	0	1.16417	0
XLOC_001303	0	0.326678	0	0	1.27997	0
XLOC_001304	0	1.3297	0	0	1.35865	0
XLOC_001305	0	0.798772	0	0	1.36229	0
XLOC_001307	0	0	0	0	0	0
XLOC_001313	0	0	46.6321	0	0	32.5615
XLOC_001314	0	2.7194	0.243253	0	0.444161	0.620465
XLOC_001315	0	1.96018	0	0	0.159633	0
XLOC_001316	0.0724876	2.24181	0	0.0245255	0.462235	0
XLOC_001317	0	0	35.1061	0	0	56.3669
XLOC_001319	0	0	1.50232	0	0	0
XLOC_001323	0	0	0	0.36238	0	0
XLOC_001324	0	0	0	0.359497	0	0
XLOC_001325	0	0	0	0	0	0
XLOC_001326	0	0	0	0.287104	0	0
XLOC_001327	0.170682	0	0	0.297021	0	0
XLOC_001328	0.3718	0	0	0.64529	0	0
XLOC_001329	0.813543	0	0	0.360641	0	0
XLOC_001331	0.0241198	47.4848	0	0.629619	30.5728	0
XLOC_001332	0	0.519812	0	1.01381	0.17628	0
XLOC_001333	0.0413861	0	0	2.25595	0	0
XLOC_001334	0.071023	0	0	0.867616	0	0
XLOC_001335	0	40.9692	0	0.796062	56.0873	0
XLOC_001336	0.0297145	0	0	0.812403	0	0
XLOC_001337	0	0.884691	0	0.251627	0	0
XLOC_001338	0	0	0	0.774919	0	0
XLOC_001339	0	0	0	0.120305	0	0
XLOC_001342	0.135506	0	0	0.0863396	0	0
XLOC_001343	0	0	0.0514849	0	0	0
XLOC_001344	0	0	44.7945	0	0	54.6955
XLOC_001346	0	0.230861	0	0	0.302898	0
XLOC_001348	0	0	0	0	0	0
XLOC_001349	0.0464727	0	0	0	0	0
XLOC_001350	0	0	2.35349	0	0	4.13543
XLOC_001351	0.0513794	0	6.85772	0	0	15.4498
XLOC_001352	0.0329597	0	0	0.0892083	0	0
XLOC_001353	0.165298	0	0	0.0724337	0	0
XLOC_001354	0.310295	0	0	0.103833	0	0
XLOC_001355	0	0	0	0	0	0
XLOC_001358	0	0	0.0520805	0	0	0.296245
XLOC_001361	0	0	3.02918	0	0	0.776364
XLOC_001362	0	0.788856	0	0	1.48308	0
XLOC_001363	0	44.0838	0.624572	0	53.3224	0
XLOC_001364	0.735309	0	0	1.6503	0	0
XLOC_001365	0.927484	0	0	0.700887	0	0
XLOC_001366	0.331407	0	0	1.47281	0	0
XLOC_001367	0.43065	0	0	0.997326	0	0
XLOC_001368	0.247278	0	0	1.14792	0	0
XLOC_001369	0.607036	5.13572	0	0.95518	4.07909	0
XLOC_001370	0.344083	7.26404	0	0.799032	15.714	0
XLOC_001371	0	1.46894	0.116055	0.353437	3.8669	0.90542
XLOC_001372	0	0.149225	0.251863	0	0.993024	0.78486
XLOC_001373	0	0.116287	0.0819797	0	0.585084	0.450293
XLOC_001374	0	0	0.0903116	0	0.54102	0.37926
XLOC_001375	0	0	0	0	0	0
XLOC_001381	0	0.124495	0.41243	0	0.29142	0.213218
XLOC_001383	0	0	0	0	0	0
XLOC_001384	0.0648524	2.13601	0	0.0882745	0.651595	3.42949
XLOC_001385	0	0	1.34974	0	0	0.787629
XLOC_001386	0	0	1.48064	0	0	1.45884
XLOC_001387	0	0	0.538449	0	0	1.10687
XLOC_001392	0	0	0.750299	0	0	1.28484
XLOC_001393	0	0.0730999	0.10823	0	0.65893	0.874534
XLOC_001394	0	0.143597	0.321104	0	0.768063	1.27015
XLOC_001395	0	0.612888	0.176478	0	0.890493	0.539421
XLOC_001397	1.21013	0	0	0.685883	0	0
XLOC_001398	0	0.992699	12.5874	0	0.479576	11.7193
XLOC_001399	0	2.68562	0	0	0.23457	1.33369
XLOC_001400	0	4.79315	0	0	1.02847	0
XLOC_001401	0	12.9016	0	0	5.56333	0
XLOC_001402	0.302166	0	0	1.80309	0	0
XLOC_001406	0.0423228	0	0	0.0557599	0	0
XLOC_001407	4.47761	0	0	11.8684	0	0
XLOC_001408	0	0.273272	0.312998	0	3.41015	1.34522
XLOC_001409	0	1.65203	15.8919	0	2.49427	20.4923
XLOC_001410	0.812385	0.447257	0	0.302162	1.06315	0
XLOC_001412	0	0	0.526143	0	0	0.587716
XLOC_001416	0.893226	1.04789	0	0.41843	1.36795	0
XLOC_001417	1.05939	0.139736	0	0	0.867191	0
XLOC_001418	0	0.107932	0	0	1.26085	0
XLOC_001419	2.5976	0	0	2.13106	0	0
XLOC_001420	0.250613	0	0	0.144273	0	0
XLOC_001421	0	10.5155	0	0.144224	12.6568	0
XLOC_001422	0	0	1.48077	0	1.32543	0
XLOC_001423	0	0.240336	5.60457	0	0.377946	6.88196
XLOC_001424	0	0.0869982	0	0	0.114398	0
XLOC_001426	60.4409	0	0	74.5843	0	0
XLOC_001430	0.441025	0	0	0.564607	0	0
XLOC_001431	1.19823	0	0	3.09575	0	0
XLOC_001433	3.60136	0.395402	0	2.84131	1.37653	0
XLOC_001434	0.834643	0.334393	0	2.81058	1.09001	0
XLOC_001435	0	21.6089	0	0	20.5885	0
XLOC_001436	0.896001	0	0	0.570106	0	0
XLOC_001437	0.374614	0	0	0.480172	0	0
XLOC_001438	0.403953	0.297217	0	0.318663	0.583164	0
XLOC_001439	0.606827	0	0.842526	0.386223	0	0
XLOC_001440	0.489723	0	0	0.215965	0	0
XLOC_001441	1.01873	0	0	0.499479	0	0
XLOC_001442	1.04882	0.0477586	0	0.319309	0.382608	0
XLOC_001443	0.584827	0	0	0.254442	0	0
XLOC_001444	0.601365	0	0	0.451308	0	0
XLOC_001445	0.993306	0	0	0.224148	0	0
XLOC_001448	0	0.419255	0	0	0.0415002	0
XLOC_001449	0	0	0	0	0	0.265453
XLOC_001450	0	9.0726	0	0	7.28673	0
XLOC_001451	0	0	0.171362	0	0	1.91229
XLOC_001452	1.26823	0	0	0.81227	0	0
XLOC_001453	0	0	1.26925	0	0	1.18709
XLOC_001459	0.153122	0	0	0.0999896	0	0
XLOC_001460	0	0	0.302181	0	0	0.0261041
XLOC_001463	0.39144	0	0	0.944817	0	0
XLOC_001464	0.586106	0	0	1.0348	0	0
XLOC_001465	0.327807	0	0	1.14969	0	0
XLOC_001466	0.518658	0	0	0.739257	0	0
XLOC_001475	3.80744	0.150757	0	0.977257	0.263732	0
XLOC_001476	2.11238	0	0	0.434007	0	0
XLOC_001477	0	0	0	0	0.266899	0
XLOC_001478	0	0.109039	0	0	0.456854	0
XLOC_001479	0	0.355481	0	0	0.520132	0
XLOC_001481	0	0.155831	0	0	0.202102	0
XLOC_001482	0	0.217611	0	0	1.1744	0
XLOC_001483	0	0.0149486	0	0	0.077005	0
XLOC_001484	0	0	1.04712	0	0	1.4365
XLOC_001485	0	0	0.493594	0	0.0349133	0.791511
XLOC_001487	0	0	8.28462	0	0	5.19035
XLOC_001488	0	0	1.76004	0	0	0
XLOC_001489	0	0	3.58236	0	0	2.12542
XLOC_001490	0	0	1.00679	0	0	0.189798
XLOC_001491	45.55	0	0	29.1562	0	0
XLOC_001492	0.502947	0.097759	11.7783	0.204284	0.0260106	10.4288
XLOC_001493	0	0	6.93658	0	0	11.4238
XLOC_001494	0	0	0.572869	0	0	0
XLOC_001495	0	0	10.2566	0	0	10.8786
XLOC_001496	39.6719	0	0.465558	54.0532	0	1.26586
XLOC_001497	0	0	1.71122	0	0	1.82535
XLOC_001498	0.710021	0	0.491585	0	0	1.09272
XLOC_001500	0	0	0.164374	0	0	2.07522
XLOC_001501	0	0	0.356143	0	0	1.82112
XLOC_001502	0	0	0.186191	0	0	1.92422
XLOC_001503	0	0	0.384776	0	0	1.69895
XLOC_001504	0	0	2.75149	0	0	1.02986
XLOC_001507	0.226624	0	0	0.29782	0	0
XLOC_001516	0	1.01786	0	0	1.15248	0
XLOC_001517	0	0.50515	0.187955	0	0.791365	1.20451
XLOC_001518	0	0	0.627389	0	0	1.37688
XLOC_001519	0	2.03609	0	0	2.78044	0
XLOC_001520	0	2.79751	0	0	2.16602	0
XLOC_001521	0	5.36826	0	0	3.40436	0
XLOC_001522	0	1.02125	0	0	0.219072	0
XLOC_001524	0.782184	20.732	0	1.47501	10.8516	0
XLOC_001525	0.658363	4.21452	0	0.213364	3.02574	0
XLOC_001526	43.52	9.37166	0	53.5617	12.6419	0
XLOC_001527	0	0.803297	0	0	4.57483	0
XLOC_001528	0	1.21385	0.192258	0	1.82825	1.17379
XLOC_001529	0	0.383274	0	0	0.517573	0
XLOC_001530	0	0.325117	0	0.376725	0.950971	0
XLOC_001531	0	0.488493	0	0	1.1164	0
XLOC_001532	0	0.283573	0	0	1.11446	0
XLOC_001533	0.325671	0	0	0.286889	0	0
XLOC_001534	5.02265	0.161326	0	4.00339	1.25692	0
XLOC_001535	6.95758	0.162343	0	15.1356	1.22293	0
XLOC_001536	1.38986	3.61678	110.433	3.6448	2.32367	138.419
XLOC_001537	0.255835	0	0	0.503399	0	0
XLOC_001538	0	0	0	0.534944	0	0
XLOC_001539	0.0848702	0	0	0.219461	0	0
XLOC_001543	0	0	15.0762	0	0	32.9749
XLOC_001544	0	0.752517	0	0	0.14263	0
XLOC_001546	0	0	0	0.298305	0	0
XLOC_001547	0.124372	0	1.96122	0.291887	0	3.7143
XLOC_001548	0.159607	0	0	0.100155	0	0
XLOC_001549	0	0.102879	0	0.146614	1.09451	0
XLOC_001550	0	0.467937	0	0	1.6897	0
XLOC_001552	1.91329	0	0	0.671979	0	0
XLOC_001553	0	0	0	0	0	0.497367
XLOC_001554	0.313965	0	0	0	0	0
XLOC_001559	0	0	0.173066	0	0	1.00405
XLOC_001560	0	0.6847	0	0	1.18695	0
XLOC_001562	0.195537	0	0	1.22752	0	0
XLOC_001563	0.0720104	0	0	0.64906	0	0
XLOC_001564	0.106086	0	0	0.711056	0	0
XLOC_001567	0.986602	0	0	0.47921	0	0
XLOC_001568	2.68403	94.3916	77.7534	0.234026	140.556	26.0835
XLOC_001569	4.76713	0	0	1.02961	0	0
XLOC_001570	12.7647	0	0	5.54873	0	0
XLOC_001575	0	37.6419	0	0	33.2978	0
XLOC_001576	0.429272	0	0	0.494633	0	0
XLOC_001577	0.272019	0	1.88659	0.352081	0	0
XLOC_001578	1.51881	0	3.81138	2.41948	0	0
XLOC_001579	0.424311	0	1.36622	1.00666	0	0
XLOC_001580	0	0	0.958366	0	0	0
XLOC_001581	0	0	1.39807	0	0	0
XLOC_001582	0	0	0.803979	0	0	0
XLOC_001583	0.131391	0	0.783072	0.112528	0	0
XLOC_001584	0	0	1.90609	0.395969	0.494802	0
XLOC_001585	0	0	4.32259	0.164974	0	0
XLOC_001586	0	0	1.30619	0	0	0
XLOC_001587	0	0	1.32576	0.111094	0	0
XLOC_001589	0.8884	0	0	1.07595	0	0
XLOC_001590	0.116394	0.226343	0	0.833741	0.601329	0
XLOC_001591	0	0.528242	0	0	0.541146	0
XLOC_001592	0	0.150581	0	0	0.357531	0
XLOC_001593	0	0.0306714	0	0	0.368514	0
XLOC_001594	10.5873	0.0803322	0	13.101	0	0
XLOC_001595	0.0740586	0.144722	0.148492	0.766765	0.14284	0
XLOC_001596	0.153858	0.247793	0.0777284	0.340586	0.697753	0
XLOC_001597	0.0728225	0	0	0.286646	0	0
XLOC_001598	0.108522	0.268804	36.8925	0.27938	0.198036	77.5173
XLOC_001599	0	0.10415	0	0	0.132834	0
XLOC_001600	0.0674149	0	0	0.530085	0.22302	0
XLOC_001601	0.133559	0.212046	0	0.373545	0.273985	0
XLOC_001609	0.387276	0	0	1.34585	0	0
XLOC_001610	0.335353	87.8567	0	1.11101	26.8047	0
XLOC_001611	21.392	0	0	20.3254	0	0
XLOC_001615	0	1.09745	0	0	1.68756	0
XLOC_001617	0.0468686	0	0	0.374253	0	0
XLOC_001618	0	0.471398	0	0	0.151361	0
XLOC_001620	0	0	0	0	0	0
XLOC_001621	0	0.16879	0	0	0	0
XLOC_001622	0	0.352121	0	0	0	0
XLOC_001623	0.385559	0.194046	0	0.0380876	0	0
XLOC_001624	0	0.184936	0	0	0	0
XLOC_001625	9.10435	0.196906	0	7.20484	0	0
XLOC_001626	0	0.95896	0	0	0	0
XLOC_001627	0	0.817254	0	0	0	0
XLOC_001628	0	0.492533	0	0	0.0320052	0
XLOC_001629	0	1.11529	0	0	0	0
XLOC_001630	0	4.68008	0	0	0	0
XLOC_001631	0	0.691457	0	0	0	0
XLOC_001632	0	0.545248	0	0	0	0
XLOC_001633	0	0.744765	0	0	0	0
XLOC_001634	0	0.197902	0	0	0	0
XLOC_001635	0	0.120859	0	0	0	0
XLOC_001636	0	0.270008	0	0	0	0
XLOC_001637	0	0	0	0	0	0
XLOC_001638	0	0	0	0	0	0
XLOC_001639	0	0.236999	0	0	0	0
XLOC_001640	0	0.126962	0	0	0	0
XLOC_001641	0	0.88187	0	0	0	0
XLOC_001642	0	1.26965	0	0	0	0
XLOC_001643	0	0.337456	0.605744	0	0	1.36746
XLOC_001646	0	0	0.0882958	0	0	1.45642
XLOC_001648	0	0.366994	0	0	0	0
XLOC_001650	0.148684	0	0	0.259343	0	0
XLOC_001652	0	0	0	0.260155	0	0
XLOC_001653	0	0	0	0.288373	0	0
XLOC_001654	0.10758	41.5155	0	0.450058	76.9961	0
XLOC_001655	0.351484	0	0	0.513832	0	0
XLOC_001657	0.163934	0	0	0.213191	0	0
XLOC_001658	0.153688	0	0	0.198138	0	0
XLOC_001659	0.190354	0	0	1.02899	0	0
XLOC_001660	0.0147229	0	20.6015	0.0757644	0	12.7472
XLOC_001661	0	0	0	0	0	0
XLOC_001662	0	0	0	0.0344791	0	0
XLOC_001663	0	0	1.08868	0	0	0.853074
XLOC_001664	0	0	1.13048	0	0	1.1699
XLOC_001665	0	0	0.63219	0	0	1.22242
XLOC_001666	0	0	0.342091	0	0	0.819461
XLOC_001667	0	0	0.51234	0	0	1.00792
XLOC_001670	0.0978843	0	0	0.0259707	0	0
XLOC_001671	0	0	0.121936	0	0	1.90843
XLOC_001673	0	0	1.13522	0	0	0.0948889
XLOC_001681	0	0	0.0932471	0	0	0.659914
XLOC_001689	0	0	16.1117	0	0	3.17312
XLOC_001690	0	0	3.63229	0	0	0.985977
XLOC_001692	0	0	0	0	0.22798	0
XLOC_001694	1.00424	0	1.1831	1.13478	0	0
XLOC_001695	0.489965	0	0	0.765276	0	0
