fromNode	toNode	weight	direction	fromAltName	toAltName
ACTN4	RPF1	0.532296421960479	undirected	NA	NA
CWC15	PDE3B	0.532295573744293	undirected	NA	NA
ARPC3	PGPEP1	0.532295227214543	undirected	NA	NA
ABHD17A	ASAH1	0.532294498819912	undirected	NA	NA
AP2S1	CSK	0.532293973421706	undirected	NA	NA
APEX1	CERCAM	0.532293109383393	undirected	NA	NA
TMEM30A	TXN	0.532291832740396	undirected	NA	NA
RSL1D1	ZBTB21	0.532287807671577	undirected	NA	NA
BSG	PPP1R18	0.532286610087266	undirected	NA	NA
FHL3	WDR46	0.532285963967621	undirected	NA	NA
SNHG17	UBE2L3	0.532285101973977	undirected	NA	NA
SLC46A3	TXN	0.532284938376992	undirected	NA	NA
SUSD1	ZBTB14	0.532283133633202	undirected	NA	NA
COX6B1	FIBP	0.5322830653714	undirected	NA	NA
AP2S1	OXLD1	0.532282345585162	undirected	NA	NA
IQGAP1	PDCD2	0.53228175517693	undirected	NA	NA
LAIR2	RASSF4	0.5322801832912	undirected	NA	NA
NDUFA5	TARS1	0.532279925676355	undirected	NA	NA
CCDC32	STIM2	0.532279415893747	undirected	NA	NA
CNOT7	DUSP8	0.532278951403487	undirected	NA	NA
RAP1A	RPF1	0.532278565124079	undirected	NA	NA
CXCR2	EWSR1	0.532277697460869	undirected	NA	NA
CCDC92	IL2RG	0.532277303105164	undirected	NA	NA
RAP1A	TRMT1	0.532276481191079	undirected	NA	NA
ARMCX6	TPM3	0.532276156270027	undirected	NA	NA
GAPDH	GSTP1	0.532270327203354	undirected	NA	NA
FBXL12	SLC66A3	0.532269640455483	undirected	NA	NA
GTF3C1	HENMT1	0.532268191963411	undirected	NA	NA
CMKLR1	TMEM30A	0.532266597662811	undirected	NA	NA
MBP	P2RY10	0.532266500340804	undirected	NA	NA
SUSD1	TMEM14C	0.532265927423112	undirected	NA	NA
EIF2B1	SYT11	0.532264988821241	undirected	NA	NA
NCR1	RRAS2	0.532264770712144	undirected	NA	NA
C19orf25	CXCR2	0.532260587279417	undirected	NA	NA
B4GALT5	TSPOAP1	0.532260487085991	undirected	NA	NA
DHX16	KMT5A	0.532259881362923	undirected	NA	NA
RNF5	XKR8	0.532255454363855	undirected	NA	NA
LAIR2	SSR4	0.532252654222131	undirected	NA	NA
ITGAX	NDUFAF8	0.532252524161792	undirected	NA	NA
BCAP29	RAB37	0.53225088505989	undirected	NA	NA
ABCF1	PDIA6	0.532250587488301	undirected	NA	NA
CAPN2	MSN	0.532250235479574	undirected	NA	NA
BIN2	NCR1	0.532249983904895	undirected	NA	NA
AP2B1	DBI	0.532248651049822	undirected	NA	NA
CHPF2	KIAA2013	0.532247784213861	undirected	NA	NA
CAPNS1	HPS3	0.532247201335232	undirected	NA	NA
ITGAM	TMEM14C	0.532245306133396	undirected	NA	NA
ACTN4	FAM111A	0.53224431522761	undirected	NA	NA
PRDX5	PRELID1	0.532241176372866	undirected	NA	NA
KIAA1143	SNRPC	0.532238950045325	undirected	NA	NA
FAM214B	LGALS1	0.532236823566996	undirected	NA	NA
ANXA2	TSN	0.532234832333239	undirected	NA	NA
INO80E	PIP5K1C	0.532233250608721	undirected	NA	NA
RAP1A	SEPHS2	0.532232582395024	undirected	NA	NA
ITGAM	PTMS	0.532231547083092	undirected	NA	NA
CYRIA	ICAM3	0.532231246794943	undirected	NA	NA
LPAR6	PPP1R18	0.532230675865472	undirected	NA	NA
GNAI2	PRF1	0.532230326298062	undirected	NA	NA
PDZD11	TMEM30A	0.532230274671903	undirected	NA	NA
ERAP1	QTRT1	0.532228692288443	undirected	NA	NA
IFI27L2	N4BP1	0.532228483711613	undirected	NA	NA
SELL	TM2D1	0.532227877195706	undirected	NA	NA
ELOF1	TRAM1	0.532227663298029	undirected	NA	NA
PPIA	TNFRSF10B	0.532227146557962	undirected	NA	NA
C9orf78	TMEM14C	0.532226749444402	undirected	NA	NA
TARBP1	WDR46	0.532226568231288	undirected	NA	NA
ITGB2	RPS6KA1	0.53222628813691	undirected	NA	NA
CMKLR1	ZBTB14	0.532226201949328	undirected	NA	NA
CDV3	NKG7	0.53222615641216	undirected	NA	NA
ELOF1	LAMTOR1	0.532226113984157	undirected	NA	NA
GALNT1	LAMP2	0.532225912881166	undirected	NA	NA
EOMES	SKA2	0.532222841711717	undirected	NA	NA
EWSR1	NDUFAF8	0.53222260485458	undirected	NA	NA
ILRUN	PRSS23	0.532221961232279	undirected	NA	NA
EIF2B1	ELF4	0.532219703057881	undirected	NA	NA
NMRK1	OASL	0.532217127475324	undirected	NA	NA
TRGV8	TSPOAP1	0.532216042454719	undirected	NA	NA
PDCD2	SSR4	0.532215010996217	undirected	NA	NA
PTPN18	SET	0.532214498633816	undirected	NA	NA
KAT5	UBE2E3	0.532213165264825	undirected	NA	NA
ARHGAP12	LINC02481	0.532210475263058	undirected	NA	NA
DR1	PIGC	0.532210240026733	undirected	NA	NA
CALHM2	TBC1D10C	0.53220935462904	undirected	NA	NA
B2M	KIAA2013	0.5322093526714	undirected	NA	NA
PTMS	ZBTB37	0.532207893367397	undirected	NA	NA
GRB2	RPF1	0.532207626760389	undirected	NA	NA
KAT5	ZNF80	0.532206065175141	undirected	NA	NA
TECR	ZNF513	0.532204160520309	undirected	NA	NA
ICAM3	PLEKHG3	0.532203880163077	undirected	NA	NA
ING4	LSM1	0.532203624531359	undirected	NA	NA
MGAT4A	SIGLEC17P	0.532202153613562	undirected	NA	NA
CHMP1A	RPUSD1	0.532201020087428	undirected	NA	NA
FBXL12	PRSS23	0.532196876550534	undirected	NA	NA
NACC1	SYT11	0.532196035508839	undirected	NA	NA
C1orf174	S100A6	0.532195564113628	undirected	NA	NA
CERCAM	NTNG2	0.532195081849226	undirected	NA	NA
SERPINB6	TSPAN2	0.532194516665657	undirected	NA	NA
RAP1A	REEP5	0.532191056917936	undirected	NA	NA
CHPF2	MOB1A	0.532190511576673	undirected	NA	NA
AKAP1	SLAMF7	0.532190007665488	undirected	NA	NA
ATMIN	CMKLR1	0.53218737595285	undirected	NA	NA
GLTP	PLEKHJ1	0.532185849852019	undirected	NA	NA
OAZ1	RGS3	0.532182597603275	undirected	NA	NA
LAMTOR5	SERTAD3	0.532178875758486	undirected	NA	NA
HTATIP2	TXN	0.532178470164256	undirected	NA	NA
LAMTOR1	SET	0.532178281425285	undirected	NA	NA
ARPC5L	SNRPC	0.532175870080341	undirected	NA	NA
AP3S1	MOB1A	0.532175368919748	undirected	NA	NA
CAP1	EML2	0.53217386763154	undirected	NA	NA
C12orf73	FASN	0.532173719350816	undirected	NA	NA
FAM78A	GNL3	0.53217348727988	undirected	NA	NA
ACSS1	R3HCC1	0.5321727696077	undirected	NA	NA
ELMOD2	TPM3	0.532170552856085	undirected	NA	NA
B4GALT5	TGFBR1	0.532168866705831	undirected	NA	NA
PLEKHG3	PPIH	0.532167082923553	undirected	NA	NA
CSTB	GZMA	0.532166622588742	undirected	NA	NA
ECE1	TLE5	0.532163295806257	undirected	NA	NA
MAPKAPK3	PNKD	0.532161650080338	undirected	NA	NA
FEZ1	RIN3	0.532161362960576	undirected	NA	NA
KIAA0930	LYST	0.532160612562194	undirected	NA	NA
NCR1	TFEB	0.532157927465016	undirected	NA	NA
MEGF9	NAT9	0.532156872315219	undirected	NA	NA
DBI	PSME1	0.53215686217778	undirected	NA	NA
EML2-AS1	RTN3	0.532155375303029	undirected	NA	NA
CHPF2	PAFAH1B1P2	0.532154861838366	undirected	NA	NA
ATF7IP	FBXL12	0.53215456954281	undirected	NA	NA
CCDC102A	CLIC3	0.532151005447038	undirected	NA	NA
RANGAP1	RASGEF1A	0.532149224454602	undirected	NA	NA
ARPC5L	C12orf75	0.532147187155595	undirected	NA	NA
MSC	NACC1	0.532146010282145	undirected	NA	NA
PBXIP1	REEP5	0.532145276926985	undirected	NA	NA
GTF3C1	ZNF274	0.532143174779131	undirected	NA	NA
LAMTOR5	SSR4	0.53214311001255	undirected	NA	NA
COX6B1	UTS2	0.532142163003161	undirected	NA	NA
CENPB	MRPL20-AS1	0.532140294309421	undirected	NA	NA
RAB5B	TMED10	0.532134119554751	undirected	NA	NA
MRGBP	TRAPPC2L	0.532132601054653	undirected	NA	NA
HSPA9	PEPD	0.532132346989653	undirected	NA	NA
ACSS1	UBE2B	0.532130143620394	undirected	NA	NA
SF3B4	TSPAN2	0.532128762170028	undirected	NA	NA
GBA	MAP2K2	0.532127844973316	undirected	NA	NA
DHRS7	KMT5A	0.532127016811953	undirected	NA	NA
SRP9	TADA3	0.532123336694322	undirected	NA	NA
LTBP4	MEGF9	0.532123305768482	undirected	NA	NA
KMT5A	SLC25A1	0.532123280956034	undirected	NA	NA
MAP2K2	PPIA	0.532121151292886	undirected	NA	NA
NCALD	SMCHD1	0.532120244478842	undirected	NA	NA
BICRAL	COPS9	0.532119492107569	undirected	NA	NA
FAM117A	S100A6	0.532119228397333	undirected	NA	NA
NDUFB7	SPRING1	0.532118403529352	undirected	NA	NA
KIAA2013	TRIM41	0.532117868382079	undirected	NA	NA
AGTRAP	WBP1L	0.532117237600898	undirected	NA	NA
PPIA	RAP1A	0.532114940705047	undirected	NA	NA
ATXN7L3B	PDCD5	0.53211376562963	undirected	NA	NA
HLA-DPB1	STK17A	0.532113433686732	undirected	NA	NA
KAT5	NT5C3B	0.532112880658423	undirected	NA	NA
SUSD1	TECR	0.532111605881455	undirected	NA	NA
RPN2	UBE2N	0.532111514754466	undirected	NA	NA
OSBPL5	RHOH	0.532109588895169	undirected	NA	NA
HIVEP3	SMIM19	0.532104216447873	undirected	NA	NA
CMC1	TMEM9B	0.532104208491932	undirected	NA	NA
DLG5	ERP29	0.532103539376391	undirected	NA	NA
FBXL12	SET	0.532102908568183	undirected	NA	NA
CENPB	CWC15	0.53210215962768	undirected	NA	NA
APOL2	TSPOAP1	0.532100933929663	undirected	NA	NA
NT5C3B	SRP9	0.532100061356192	undirected	NA	NA
FBXW5	SPRING1	0.532099990176543	undirected	NA	NA
RAB37	SRRM1	0.532097841429052	undirected	NA	NA
PDIA6	RALY	0.532097043156054	undirected	NA	NA
CALM3	COX6B1	0.532095524436155	undirected	NA	NA
MRPS23	PRSS23	0.53209472413976	undirected	NA	NA
CD81	PPIB	0.532093865415101	undirected	NA	NA
PRKCB	SSH1	0.532092196073531	undirected	NA	NA
ERAP1	PDIA6	0.532089323277076	undirected	NA	NA
CMPK1	GRB2	0.532088854590444	undirected	NA	NA
CAPNS1	ZRANB2	0.532088436965451	undirected	NA	NA
DNASE2	HOPX	0.532086112220999	undirected	NA	NA
AP2S1	MRPS12	0.5320818368201	undirected	NA	NA
PTPN6	TRGC2	0.532080033604277	undirected	NA	NA
ILRUN	RPF1	0.532076848808201	undirected	NA	NA
CXXC5	KLRG1	0.532076505416402	undirected	NA	NA
APRT	COPS9	0.5320755315026	undirected	NA	NA
C12orf73	CSK	0.532075164890838	undirected	NA	NA
ABI3	CAPN2	0.532073821024761	undirected	NA	NA
CNOT7	SRI	0.532071717811405	undirected	NA	NA
MXD4	POMGNT1	0.532068722490033	undirected	NA	NA
HP1BP3	KIAA2013	0.53206732483437	undirected	NA	NA
GSTP1	WHRN	0.532066192227208	undirected	NA	NA
FHL3	UNC50	0.532065782017732	undirected	NA	NA
ARL6IP5	PLEKHJ1	0.532063530562147	undirected	NA	NA
CCDC102A	HDGFL3	0.532063114160405	undirected	NA	NA
TSPAN2	YLPM1	0.53206290714729	undirected	NA	NA
ECE1	FAM78A	0.53206110470912	undirected	NA	NA
ABI3	MSC	0.532059599981824	undirected	NA	NA
ATP5MC3	EMC4	0.532058697631025	undirected	NA	NA
COMMD8	KLRD1	0.532056772597112	undirected	NA	NA
CYRIA	SSNA1	0.53205234319269	undirected	NA	NA
ATP1B3	CCNH	0.53204806960526	undirected	NA	NA
CYB561D1	LARP4B	0.532048030151542	undirected	NA	NA
CERS4	RGS3	0.532047708946967	undirected	NA	NA
HMGN4	TMEM107	0.532044558962996	undirected	NA	NA
FAM78A	NMUR1	0.532044298433513	undirected	NA	NA
BCL2L1	TRDV2	0.532042165143503	undirected	NA	NA
DUSP12	UBE2B	0.53204140406325	undirected	NA	NA
MTMR12	PSME1	0.532041265285805	undirected	NA	NA
GALNT1	GBA	0.532039657946335	undirected	NA	NA
CAP1	N4BP1	0.532038968637522	undirected	NA	NA
CAPZB	EMC4	0.532038946117878	undirected	NA	NA
MYDGF	RRAS2	0.532036369783382	undirected	NA	NA
ACSS1	ZDHHC24	0.532036149657257	undirected	NA	NA
CWC15	HENMT1	0.532035397212716	undirected	NA	NA
EIF4EBP2	SLC7A6OS	0.532032243778425	undirected	NA	NA
NCR1	PSAP	0.532030707733826	undirected	NA	NA
EFHD2	SH3KBP1	0.532028595956917	undirected	NA	NA
CAPNS1	DUSP8	0.53202851456857	undirected	NA	NA
CTBP2	ZMIZ1	0.532028086289057	undirected	NA	NA
DUSP12	RAB5B	0.532027824022793	undirected	NA	NA
AKR1C3	MEA1	0.532026756903522	undirected	NA	NA
HPS3	SGSM2	0.532025818103213	undirected	NA	NA
GSTP1	SNHG17	0.532025546649897	undirected	NA	NA
AKAP1	CMC1	0.532025295399914	undirected	NA	NA
DR1	PRF1	0.532024978403242	undirected	NA	NA
ABHD17A	GZMB	0.532024975134779	undirected	NA	NA
CAPZB	PGPEP1	0.532024779188886	undirected	NA	NA
HIVEP3	SCP2	0.532024524232623	undirected	NA	NA
ADAM8	TANGO2	0.532024371468805	undirected	NA	NA
ERP29	SPRING1	0.532023714662667	undirected	NA	NA
PFDN6	PTPN6	0.532023301265317	undirected	NA	NA
RAB37	SAMSN1	0.532023183199774	undirected	NA	NA
MGAT4A	PDCD2	0.532020997926318	undirected	NA	NA
CD81	SELENOS	0.532020348874244	undirected	NA	NA
ARHGAP12	TM2D1	0.532019493936792	undirected	NA	NA
HOPX	PDLIM1	0.532019322001955	undirected	NA	NA
ERP29	STOM	0.532018038651592	undirected	NA	NA
AP2B1	RAB5B	0.532017528949486	undirected	NA	NA
AP2S1	SAP30L	0.532017327041994	undirected	NA	NA
BRK1	KMT5A	0.532017158285142	undirected	NA	NA
FCRL6	TPM3	0.532016912680313	undirected	NA	NA
CD247	ICAM3	0.532014756332661	undirected	NA	NA
APEX1	DLG5	0.53201209321862	undirected	NA	NA
CTDSP1	NPTN	0.532011053354776	undirected	NA	NA
B4GALT5	SPON2	0.532010821916253	undirected	NA	NA
ANXA2	ERAP1	0.53201033339248	undirected	NA	NA
LPAR6	ORMDL2	0.532009076699668	undirected	NA	NA
MARCHF2	TRGV8	0.532008006594464	undirected	NA	NA
LINC00528	UBE2N	0.532007811274693	undirected	NA	NA
RNF220	ZNF513	0.532006668324112	undirected	NA	NA
EMP3	NOP14-AS1	0.532004564834231	undirected	NA	NA
FCRL6	GZMM	0.532004524495089	undirected	NA	NA
ANXA2	LAMTOR1	0.532004133425035	undirected	NA	NA
CHST2	TRDV2	0.532002630102848	undirected	NA	NA
AP3S1	STK17A	0.532001445744416	undirected	NA	NA
ELF4	ELP6	0.532001282122194	undirected	NA	NA
GALNT1	MTMR12	0.532001106382126	undirected	NA	NA
PSKH1	TMEM219	0.532000557627263	undirected	NA	NA
AGAP3	SNX3	0.532000548349739	undirected	NA	NA
GZMB	POLR1C	0.531999021408784	undirected	NA	NA
DNAJC1	VAMP7	0.531996661998117	undirected	NA	NA
EFHD2	MEGF9	0.531996396589925	undirected	NA	NA
ATP6V0E1	SF3B6	0.531994029370284	undirected	NA	NA
DOCK9	SELL	0.531993825358019	undirected	NA	NA
GZMB	MAP2K2	0.531992303490479	undirected	NA	NA
CIRBP	GLTP	0.531991944879572	undirected	NA	NA
ELP2	LSM7	0.531991735417172	undirected	NA	NA
FBXL12	SYT11	0.531990027339752	undirected	NA	NA
DUSP23	THOC7	0.531989616158559	undirected	NA	NA
PBXIP1	SAMD3	0.531989132522936	undirected	NA	NA
POLDIP2	ZBTB21	0.531987941922348	undirected	NA	NA
PRSS30P	ZFP57	0.531987457897723	undirected	NA	NA
EIF4EBP2	MBP	0.53198732295542	undirected	NA	NA
DUSP12	FHL3	0.531986348619045	undirected	NA	NA
MAD2L2	RAB37	0.531985919930601	undirected	NA	NA
FHL3	THBS3	0.531984407128104	undirected	NA	NA
BICRAL	CDKN2AIPNL	0.531983689636125	undirected	NA	NA
MAPKAP1	SZRD1	0.53198157605997	undirected	NA	NA
ITGAM	PBXIP1	0.531980705104243	undirected	NA	NA
CD244	SCP2	0.531979181693439	undirected	NA	NA
MSC	TRAM1	0.531977776897103	undirected	NA	NA
RAB37	RSL1D1	0.531976315410445	undirected	NA	NA
DUSP12	TRIP4	0.531974499312309	undirected	NA	NA
RNF167	TOR2A	0.531974395350727	undirected	NA	NA
SH3KBP1	TPST2	0.531967946390257	undirected	NA	NA
CCNH	REEP5	0.53196545267299	undirected	NA	NA
FAM78A	TMEM106C	0.531964292761002	undirected	NA	NA
RAB37	RPN2	0.531964057347424	undirected	NA	NA
PTPRM	QTRT1	0.531963495749594	undirected	NA	NA
DHX16	RASGEF1A	0.531961812483775	undirected	NA	NA
EFHD2	H6PD	0.531960259584607	undirected	NA	NA
CWC15	VPS45	0.53195968183481	undirected	NA	NA
ITK	PRPF3	0.53195961232469	undirected	NA	NA
SSH1	STARD7	0.531959488771103	undirected	NA	NA
CAPZB	MRRF	0.531959483808011	undirected	NA	NA
SLFN13	TPRG1L	0.531959321695302	undirected	NA	NA
MRPS23	RPF1	0.531958519102523	undirected	NA	NA
ARMCX6	FOXO4	0.531957885485677	undirected	NA	NA
DNAJB6	TWF1	0.531952597667699	undirected	NA	NA
SF3B3	SF3B4	0.531951752812215	undirected	NA	NA
ARHGAP12	CST7	0.531951134505945	undirected	NA	NA
ITGAX	TRDV2	0.531949985045941	undirected	NA	NA
GZMB	HSPA9	0.53194961817908	undirected	NA	NA
CD27-AS1	PPP1CA	0.531948694443003	undirected	NA	NA
SH3KBP1	ZNF862	0.531945816768604	undirected	NA	NA
CUL9	LSM7	0.531945426178769	undirected	NA	NA
LAMTOR2	UBR4	0.531944543481669	undirected	NA	NA
CTDSP1	ZNF862	0.531942291182657	undirected	NA	NA
CCT2	FAM78A	0.531941659904032	undirected	NA	NA
FGR	HS1BP3	0.531940954366004	undirected	NA	NA
ARMCX6	LYN	0.531940842339578	undirected	NA	NA
CCDC115	RAP1A	0.53193857088362	undirected	NA	NA
MCRIP1	NPTN	0.531937720667396	undirected	NA	NA
LRRC14	RPS6KA1	0.531937709110953	undirected	NA	NA
APOBR	METRN	0.531935588522126	undirected	NA	NA
MOB1A	PRKCB	0.531935587042455	undirected	NA	NA
ELF4	TRIM8	0.531935144946296	undirected	NA	NA
CSK	LAMP2	0.531933273070254	undirected	NA	NA
FBXO6	YLPM1	0.531932775896313	undirected	NA	NA
LTBP4	NKG7	0.531932395886026	undirected	NA	NA
ACSL5	ZMAT5	0.531932328788594	undirected	NA	NA
MLXIP	MRPS11	0.531931916138363	undirected	NA	NA
CMPK1	FAM117A	0.531930292206994	undirected	NA	NA
SELL	ZNF274	0.531929700664555	undirected	NA	NA
LINC02481	OXLD1	0.531929177261411	undirected	NA	NA
PSMB7	UBE2L3	0.531924048463526	undirected	NA	NA
PTPA	SON	0.531923444272356	undirected	NA	NA
GALNT1	RHBDD2	0.531923358406002	undirected	NA	NA
GABPB1	LAMTOR5	0.531920686304794	undirected	NA	NA
ABI3	MRGBP	0.531919851610608	undirected	NA	NA
FGR	TOR2A	0.531919425023558	undirected	NA	NA
ARL4C	S1PR5	0.531919168385755	undirected	NA	NA
RHBDD2	SELL	0.531918111538931	undirected	NA	NA
MARCHF2	SRP14	0.531915934011517	undirected	NA	NA
CXCR2	SERTAD3	0.531914034670268	undirected	NA	NA
GPAA1	POP7	0.531910528881967	undirected	NA	NA
CNOT7	PTPN12	0.53190985197933	undirected	NA	NA
CTSS	HMGN2	0.531909226232686	undirected	NA	NA
HMGN2	ITGAX	0.531908812443536	undirected	NA	NA
LAMTOR1	MSC	0.531907147088165	undirected	NA	NA
SMAD2	UBE2E3	0.53190650496433	undirected	NA	NA
DUSP12	TXN	0.531906152448451	undirected	NA	NA
CCNH	E2F3	0.53190559622992	undirected	NA	NA
APBB1	LAMTOR4	0.53190498454695	undirected	NA	NA
NAXE	SELPLG	0.531904665670043	undirected	NA	NA
ATMIN	CHPF2	0.531903248332077	undirected	NA	NA
LENG1	PPP1R18	0.53190321776029	undirected	NA	NA
DHRS7	RPS6KA4	0.531902952533572	undirected	NA	NA
ANXA6	OASL	0.531899843647233	undirected	NA	NA
DNAJC1	SRI	0.531899783807401	undirected	NA	NA
PGAM1	THBS3	0.531899659270359	undirected	NA	NA
JTB	SKA2	0.531899657875205	undirected	NA	NA
ZEB2	ZNF274	0.5318995590138	undirected	NA	NA
MSN	ZNF862	0.531896452462629	undirected	NA	NA
CYRIB	RSRC2	0.531894204523659	undirected	NA	NA
CERCAM	SNRPC	0.531893364327171	undirected	NA	NA
MAF	SMIM29	0.531892217052133	undirected	NA	NA
FAM78A	TBC1D10C	0.531891182545864	undirected	NA	NA
DNASE2	LSM1	0.531886689171153	undirected	NA	NA
MGAT4A	PRSS57	0.531886663969761	undirected	NA	NA
RPS6KA1	S100A10	0.531886185042063	undirected	NA	NA
RASGEF1A	SLAMF7	0.531886008670302	undirected	NA	NA
ARGLU1	PRDX5	0.531885445443659	undirected	NA	NA
CMKLR1	RHOH	0.531883576309588	undirected	NA	NA
POLR1C	SH3KBP1	0.531882332498216	undirected	NA	NA
HP1BP3	RSL1D1	0.53188198315746	undirected	NA	NA
NPM1	RAP2A	0.531881781024456	undirected	NA	NA
ARHGEF3	GRK6	0.531875277998074	undirected	NA	NA
ICAM3	ST3GAL2	0.531875188392428	undirected	NA	NA
CAPN2	TLE5	0.531874734348106	undirected	NA	NA
CERCAM	ILRUN	0.531871781833356	undirected	NA	NA
ANXA2	SLFN13	0.531871326258863	undirected	NA	NA
P2RY10	RAB5B	0.531870334546057	undirected	NA	NA
AGTRAP	FIBP	0.53187030694889	undirected	NA	NA
FHIP1B	PPP1CA	0.531870256955411	undirected	NA	NA
MRGBP	NFE2L1	0.531868588596188	undirected	NA	NA
COTL1	THAP11	0.531868490214157	undirected	NA	NA
GRB2	NAXE	0.531867084351828	undirected	NA	NA
MARCHF2	RAB1B	0.531866975538825	undirected	NA	NA
LINC00528	TSN	0.531866540797295	undirected	NA	NA
FOXO4	SET	0.531863766512261	undirected	NA	NA
PTPN18	WSB2	0.53186350338912	undirected	NA	NA
ANXA11	ORC2	0.531862261416157	undirected	NA	NA
DNASE2	ICAM3	0.531861812246694	undirected	NA	NA
BEX4	GABPB1	0.531861278687867	undirected	NA	NA
SZRD1	YLPM1	0.531860681006289	undirected	NA	NA
SF3B3	SPON2	0.531860023100549	undirected	NA	NA
LPGAT1	UBE2B	0.531859623851239	undirected	NA	NA
ANXA2	LCP1	0.531855655259771	undirected	NA	NA
FAM111A	TLE5	0.531853990060708	undirected	NA	NA
CENPX	NUDT1	0.531851248048703	undirected	NA	NA
CEACAM21	PTPN18	0.531849786274646	undirected	NA	NA
AP2S1	TRAV13-1	0.53184908881328	undirected	NA	NA
GET3	TSPOAP1	0.531848982328147	undirected	NA	NA
C7orf50	KMT5A	0.531848535911697	undirected	NA	NA
B2M	RRAS2	0.531846821792376	undirected	NA	NA
IMPDH1	VPS45	0.531846257821406	undirected	NA	NA
CDKN2AIPNL	SERPINB6	0.531844568445185	undirected	NA	NA
HMGN4	SPON2	0.531842609659286	undirected	NA	NA
GHITM	MYDGF	0.531842588866581	undirected	NA	NA
PBXIP1	RPN2	0.531842264796834	undirected	NA	NA
ABHD17A	FOXO4	0.531838579444158	undirected	NA	NA
AKAP1	MOAP1	0.531837906806277	undirected	NA	NA
MAPK1	TOR2A	0.531836308990411	undirected	NA	NA
ABCF1	PPP1CA	0.53183519304031	undirected	NA	NA
SPG21	TWF1	0.531835124716039	undirected	NA	NA
TSPAN2	VOPP1	0.531835076571252	undirected	NA	NA
DUSP12	SCP2	0.531834544997535	undirected	NA	NA
CCDC115	PGPEP1	0.531834078890796	undirected	NA	NA
COPS9	SNF8	0.531833744930117	undirected	NA	NA
BIN2	PPP1CA	0.53183214090634	undirected	NA	NA
CROCCP2	HDGFL3	0.531832080272968	undirected	NA	NA
HSPA9	SLFN13	0.531831794718473	undirected	NA	NA
ZBTB14	ZNF274	0.531831425266157	undirected	NA	NA
ARL4C	STOM	0.53182736969085	undirected	NA	NA
GLO1	SZRD1	0.531827285929074	undirected	NA	NA
CHMP2A	PARP14	0.53182464473947	undirected	NA	NA
GLMP	TMEM129	0.531824435297017	undirected	NA	NA
RHOH	SSH1	0.531823727330577	undirected	NA	NA
FHIP1B	WSB2	0.531821637525717	undirected	NA	NA
QTRT1	ZBTB8OS	0.531819935275501	undirected	NA	NA
SH3BGRL	ST3GAL2	0.531819298824157	undirected	NA	NA
CD244	CD27-AS1	0.531818711160087	undirected	NA	NA
OSER1	PPP1R18	0.531818099850364	undirected	NA	NA
FRMD8	PGAM1	0.531816582179039	undirected	NA	NA
RAB5B	ZNF513	0.5318138657297	undirected	NA	NA
TMEM106C	ZBTB21	0.531810718532436	undirected	NA	NA
SLC46A3	TPST2	0.531809228537532	undirected	NA	NA
AGTRAP	MGAT4A	0.531808757588274	undirected	NA	NA
ELOB	KMT5A	0.531806847992102	undirected	NA	NA
DHRS7	JTB	0.531804170581816	undirected	NA	NA
MEX3C	ZNF80	0.531803389018637	undirected	NA	NA
ARL5A	TEX261	0.531803169557823	undirected	NA	NA
HPS3	PTPRM	0.531802949730667	undirected	NA	NA
PLOD1	PSMB7	0.531802037855346	undirected	NA	NA
ANP32B	CERCAM	0.531801434688467	undirected	NA	NA
GPAA1	UCHL5	0.531800676023829	undirected	NA	NA
NFE2L1	STARD7	0.531799002752777	undirected	NA	NA
ACSS1	ECE1	0.531797945584237	undirected	NA	NA
RRAS2	SET	0.531795893861213	undirected	NA	NA
BIN2	CD151	0.531794908957399	undirected	NA	NA
PIK3AP1	VAMP8	0.53179448207494	undirected	NA	NA
BRK1	SMPD4BP	0.531794090098015	undirected	NA	NA
CST7	PLOD1	0.531793504552323	undirected	NA	NA
SNRPC	UBE2N	0.531792467559626	undirected	NA	NA
CYB561D1	SNRPC	0.53179093301192	undirected	NA	NA
IFI27L2	PSME1	0.531787881894827	undirected	NA	NA
BEX4	LENG1	0.531787560975034	undirected	NA	NA
CMC1	GET3	0.531786829023829	undirected	NA	NA
ARPC5L	RAP1A	0.53178668954154	undirected	NA	NA
ERP29	GRB2	0.531786675116917	undirected	NA	NA
HPS3	RSRC2	0.531784948218594	undirected	NA	NA
ABHD17A	SRP9	0.531784242427335	undirected	NA	NA
CERS4	EIF6	0.531780853529577	undirected	NA	NA
FCRL6	SEL1L3	0.531779770546949	undirected	NA	NA
LAMTOR2	ZMIZ1	0.531778376817663	undirected	NA	NA
EIF6	MAD2L2	0.531777173675399	undirected	NA	NA
APOL2	SRP14	0.531777124988879	undirected	NA	NA
CENPX	ZMAT5	0.531776761233576	undirected	NA	NA
ANP32B	GRB2	0.531775985772171	undirected	NA	NA
ESRP2	G6PC3	0.5317745262118	undirected	NA	NA
DERL2	GSTP1	0.531773644100328	undirected	NA	NA
RGS3	UCP2	0.531773114588527	undirected	NA	NA
CENPB	LRPPRC	0.531771026400912	undirected	NA	NA
MAPKAPK3	PPP1R7	0.531770460633449	undirected	NA	NA
CCNH	SAMD3	0.531770093841484	undirected	NA	NA
MATK	PDLIM1	0.531769572891472	undirected	NA	NA
SPG21	WSB1	0.531769536440082	undirected	NA	NA
ACTR2	RAP1A	0.531768457985037	undirected	NA	NA
PDLIM1	SIGLEC17P	0.53176592855911	undirected	NA	NA
